
Epoch [81/100] Loss_D: 0.0117, Loss_G: 5.1217

Epoch [81/100] Loss_D: 0.0048, Loss_G: 5.8666

Epoch [81/100] Loss_D: 0.0033, Loss_G: 7.3709

Epoch [82/100] Loss_D: 0.0029, Loss_G: 6.9799

Epoch [82/100] Loss_D: 0.0270, Loss_G: 4.3727

Epoch [82/100] Loss_D: 0.0081, Loss_G: 5.2949

Epoch [82/100] Loss_D: 0.0218, Loss_G: 5.0166

Epoch [82/100] Loss_D: 0.0045, Loss_G: 5.7886

Epoch [83/100] Loss_D: 0.0053, Loss_G: 5.7619

Epoch [83/100] Loss_D: 0.0076, Loss_G: 5.9359

Epoch [83/100] Loss_D: 0.0182, Loss_G: 5.0567

Epoch [83/100] Loss_D: 0.0088, Loss_G: 5.1452

Epoch [83/100] Loss_D: 0.0086, Loss_G: 6.1593

Epoch [84/100] Loss_D: 0.0076, Loss_G: 6.3098

Epoch [84/100] Loss_D: 0.0035, Loss_G: 6.4260

Epoch [84/100] Loss_D: 0.0030, Loss_G: 6.8164

Epoch [84/100] Loss_D: 0.0199, Loss_G: 5.3235

Epoch [84/100] Loss_D: 0.0127, Loss_G: 5.1053

Epoch [85/100] Loss_D: 0.0039, Loss_G: 6.5707

Epoch [85/100] Loss_D: 0.0018, Loss_G: 6.1984

